,Foundation,1stFlrSF,KitchenQual,Fireplaces,HeatingQC,FullBath,BsmtQual,OpenPorchSF,GarageYrBlt,ExterQual,OverallQual,BsmtFinType1,YearBuilt,GarageArea,TotRmsAbvGrd,GarageCars,GrLivArea,YearRemodAdd,LotFrontage,Fence,SalePrice
1293,PConc,832,TA,1,TA,2,Gd,28,1976.0,TA,7,GLQ,1976,528,8,2,1664,1976,78.0,GdWo,162900
1294,CBlock,864,TA,0,TA,1,TA,0,1957.0,TA,5,Rec,1955,572,5,2,864,1990,60.0,,115000
1295,CBlock,1052,TA,0,Gd,1,TA,0,1968.0,TA,5,BLQ,1968,288,5,1,1052,1968,70.0,GdWo,138500
1296,CBlock,1128,TA,0,Gd,2,TA,20,1963.0,TA,5,ALQ,1963,525,6,2,1128,1963,80.0,MnPrv,155000
1297,PConc,1072,TA,0,Gd,2,Gd,44,2005.0,TA,6,GLQ,2005,525,5,2,1072,2006,35.0,,140000
1298,PConc,4692,Ex,3,Ex,2,Ex,292,2008.0,Ex,10,GLQ,2008,1418,12,2,5642,2008,313.0,,160000
1299,CBlock,1246,Gd,0,Ex,1,TA,0,1959.0,TA,5,LwQ,1959,305,6,1,1246,1994,75.0,GdPrv,154000
1300,PConc,1005,Gd,1,Ex,2,Gd,0,1999.0,Gd,7,GLQ,1999,490,9,2,1983,1999,,,225000
1301,CBlock,753,Gd,2,Fa,1,TA,0,1942.0,TA,6,BLQ,1942,213,7,1,1494,1950,,,177500
1302,PConc,1203,Gd,1,Ex,2,Gd,78,1994.0,Gd,8,GLQ,1994,844,8,3,2526,1994,92.0,,290000
1303,PConc,1616,Gd,0,Ex,2,Gd,59,2005.0,Gd,7,Unf,2005,834,7,3,1616,2005,73.0,,232000
1304,PConc,976,Gd,0,Ex,2,Gd,40,2004.0,Gd,7,Unf,2004,380,7,2,1708,2004,32.0,,130000
1305,PConc,1652,Ex,2,Ex,2,Ex,102,2006.0,Gd,9,GLQ,2006,840,6,2,1652,2007,108.0,,325000
1306,PConc,1368,Gd,1,Ex,2,Gd,35,2005.0,Gd,7,Unf,2005,474,6,2,1368,2006,48.0,,202500
1307,PConc,990,TA,0,Ex,1,Gd,64,2000.0,TA,5,ALQ,1994,480,5,2,990,1995,60.0,,138000
1308,CBlock,1122,Gd,0,Ex,1,TA,36,1948.0,TA,5,GLQ,1948,528,6,2,1122,2005,100.0,GdWo,147000
1309,CBlock,1294,Gd,0,Gd,2,Gd,51,1991.0,TA,6,GLQ,1991,496,6,2,1294,1991,,GdWo,179200
1310,PConc,1902,Ex,2,TA,2,Gd,207,1959.0,Gd,7,GLQ,1959,567,7,2,1902,2002,100.0,,335000
1311,PConc,1274,Gd,0,Ex,2,Gd,98,2005.0,Gd,7,GLQ,2005,508,6,2,1274,2007,68.0,,203000
1312,PConc,1453,Gd,1,Ex,2,Ex,0,1990.0,Gd,8,GLQ,1990,750,9,2,2810,1990,,,302000
1313,PConc,1422,Gd,1,Ex,2,Gd,30,1999.0,Gd,9,Unf,1999,779,10,3,2599,1999,108.0,,333168
1314,CBlock,948,TA,1,Ex,1,TA,36,1956.0,TA,4,Rec,1954,280,5,1,948,1954,60.0,,119000
1315,CBlock,1092,TA,2,TA,2,Fa,0,1969.0,TA,6,ALQ,1969,576,9,2,2112,1969,85.0,,206900
1316,PConc,1630,Ex,1,Ex,2,Ex,42,2008.0,Gd,8,Unf,2008,860,8,3,1630,2008,61.0,,295493
1317,PConc,1352,Gd,1,Ex,2,Ex,241,2006.0,Gd,7,Unf,2006,466,5,2,1352,2007,47.0,,208900
1318,PConc,1787,Gd,1,Ex,2,Gd,150,2001.0,Gd,8,Unf,2001,748,7,3,1787,2002,,,275000
1319,PConc,948,TA,0,Ex,1,TA,0,1954.0,TA,4,ALQ,1954,248,5,1,948,1954,75.0,,111000
1320,CBlock,1478,TA,2,Gd,1,TA,0,1957.0,TA,6,ALQ,1957,442,6,2,1478,1957,70.0,,156500
1321,CBlock,720,TA,0,TA,1,,0,1955.0,TA,3,,1949,287,4,1,720,1950,,,72500
1322,PConc,1061,Gd,1,Ex,2,Gd,39,1992.0,Gd,7,GLQ,1992,564,8,2,1923,1992,107.0,,190000
1323,CBlock,708,Fa,0,Gd,1,TA,0,,Fa,4,LwQ,1940,0,5,0,708,1950,50.0,,82500
1324,PConc,1795,Gd,1,Ex,2,Ex,49,2007.0,Gd,8,Unf,2006,895,7,3,1795,2007,75.0,,147000
1325,BrkTil,796,TA,0,Fa,1,TA,0,,TA,4,Unf,1922,0,5,0,796,1950,40.0,MnPrv,55000
1326,BrkTil,774,Gd,0,Ex,1,TA,0,,TA,3,Rec,1931,0,6,0,774,2006,70.0,,79000
1327,CBlock,816,Gd,1,Ex,1,TA,0,1982.0,Gd,5,ALQ,1982,264,5,1,816,2008,60.0,MnPrv,130500
1328,BrkTil,1584,TA,2,Ex,2,Gd,547,1920.0,Gd,6,LwQ,1920,520,8,2,2792,1950,60.0,MnPrv,256000
1329,PConc,955,TA,1,Gd,2,Gd,28,1998.0,TA,7,Unf,1998,462,8,2,1632,1998,63.0,,176500
1330,PConc,1588,Gd,1,Ex,2,Gd,45,2006.0,Gd,8,Unf,2006,825,7,3,1588,2006,85.0,,227000
1331,CBlock,954,TA,0,Gd,1,TA,0,1976.0,TA,5,ALQ,1976,576,6,2,954,1976,55.0,,132500
1332,CBlock,816,TA,1,Ex,1,TA,0,1958.0,TA,4,ALQ,1938,288,3,1,816,1958,67.0,,100000
1333,CBlock,803,Gd,0,Ex,1,TA,65,1951.0,TA,5,Unf,1938,297,6,1,1360,1995,60.0,MnPrv,125500
1334,CBlock,765,TA,0,TA,1,TA,36,1970.0,TA,5,LwQ,1970,440,7,2,1365,1970,24.0,,125000
1335,CBlock,1334,TA,1,TA,2,Gd,16,1977.0,TA,6,ALQ,1977,630,6,2,1334,1977,80.0,,167900
1336,CBlock,1656,TA,0,TA,2,TA,211,1973.0,TA,5,Unf,1973,506,8,2,1656,1973,87.0,,135000
1337,CBlock,693,Fa,0,Fa,1,TA,20,,TA,4,Unf,1941,0,4,0,693,1950,153.0,,52500
1338,PConc,920,Gd,0,Ex,2,Gd,91,2002.0,Gd,7,GLQ,2002,492,8,2,1861,2002,95.0,,200000
1339,CBlock,864,TA,0,Ex,1,TA,0,1972.0,TA,5,Rec,1972,288,5,1,864,1972,120.0,,128500
1340,CBlock,872,TA,0,TA,1,TA,0,1974.0,TA,4,Unf,1971,480,5,4,872,1971,70.0,GdWo,123000
1341,PConc,1114,Gd,0,Ex,1,Gd,78,2004.0,TA,6,GLQ,2003,576,6,2,1114,2004,66.0,,155000
1342,PConc,1284,Gd,1,Ex,2,Gd,87,2002.0,Gd,8,Unf,2002,647,7,2,2169,2002,,,228500
1343,BrkTil,1172,TA,1,Gd,1,TA,0,1929.0,TA,6,Unf,1928,342,9,2,1913,1950,57.0,,177000
1344,PConc,728,Gd,1,Ex,2,Gd,0,2006.0,Gd,7,Unf,2006,440,8,2,1456,2006,85.0,,155835
1345,PConc,960,Fa,0,Gd,1,TA,0,1997.0,TA,4,ALQ,1920,308,5,1,960,1950,50.0,,108500
1346,CBlock,2156,TA,1,TA,2,TA,80,1968.0,TA,7,BLQ,1968,508,9,2,2156,2003,,,262500
1347,PConc,1776,Gd,1,Ex,2,Ex,0,2006.0,Gd,8,GLQ,2006,712,7,3,1776,2007,93.0,,283463
1348,PConc,1494,Gd,1,Ex,2,Gd,25,1998.0,Gd,7,GLQ,1998,514,5,2,1494,1998,,,215000
1349,BrkTil,938,TA,0,Fa,2,TA,54,,TA,8,LwQ,1872,0,8,0,2358,1987,50.0,,122000
1350,CBlock,1338,TA,0,TA,2,TA,0,1969.0,TA,5,LwQ,1969,968,12,4,2634,1969,91.0,,200000
1351,CBlock,858,TA,1,Ex,1,TA,84,1962.0,TA,6,Rec,1962,490,8,2,1716,1962,70.0,,171000
1352,BrkTil,786,TA,0,TA,1,TA,0,1999.0,Gd,6,Unf,1937,624,4,2,1176,2000,50.0,,134900
1353,PConc,2053,Gd,1,Ex,2,Gd,86,1996.0,Gd,8,GLQ,1995,666,9,3,3238,1996,56.0,,410000
1354,PConc,992,Gd,1,Ex,2,Gd,184,2000.0,Gd,7,GLQ,2000,839,7,3,1865,2000,,,235000
1355,CBlock,1222,Gd,1,Gd,3,TA,98,1968.0,TA,7,Unf,1968,487,8,2,1920,1992,102.0,GdPrv,170000
1356,CBlock,892,TA,0,TA,1,TA,0,1966.0,TA,5,Rec,1966,264,5,1,892,1966,,GdWo,110000
1357,CBlock,1078,TA,1,Ex,1,TA,0,1971.0,TA,5,GLQ,1971,500,6,2,1078,2008,,,149900
1358,PConc,769,Gd,0,Ex,2,Gd,32,2000.0,Gd,6,GLQ,2000,440,5,2,1573,2000,,,177500
1359,PConc,1980,Ex,1,Ex,2,Ex,45,2004.0,Gd,9,GLQ,2004,770,8,3,1980,2005,129.0,,315000
1360,BrkTil,990,TA,0,Ex,3,TA,0,1998.0,TA,5,Unf,1921,621,8,2,2601,1998,51.0,,189000
1361,PConc,1530,Gd,1,Ex,2,Ex,36,2005.0,Gd,7,ALQ,2005,430,7,2,1530,2005,124.0,,260000
1362,BrkTil,1281,TA,1,Gd,2,TA,0,1920.0,TA,4,Unf,1920,368,7,1,1738,2007,,,104900
1363,PConc,616,Gd,1,Ex,2,Gd,36,2007.0,TA,6,Unf,2006,432,6,2,1412,2007,73.0,,156932
1364,PConc,520,Gd,0,Ex,2,Gd,166,2005.0,Gd,7,Unf,2005,480,4,2,1200,2005,30.0,,144152
1365,PConc,814,Gd,0,Ex,2,Gd,96,2000.0,Gd,7,GLQ,2000,663,7,2,1674,2000,,,216000
1366,PConc,882,Gd,0,Ex,2,Gd,88,1999.0,Gd,7,GLQ,1999,588,7,2,1790,1999,68.0,,193000
1367,PConc,925,TA,1,Ex,2,TA,26,1977.0,TA,5,ALQ,1977,336,6,1,1475,1977,41.0,,127000
1368,PConc,848,Gd,0,Ex,1,Gd,0,2003.0,Gd,6,GLQ,2003,420,4,2,848,2004,,,144000
1369,PConc,1668,Gd,1,Ex,2,Gd,262,2003.0,Gd,8,BLQ,2003,502,8,2,1668,2003,48.0,,232000
1370,PConc,840,TA,0,Ex,1,TA,0,1967.0,Fa,4,ALQ,1920,338,6,1,1374,1950,90.0,,105000
1371,CBlock,1661,Gd,1,Gd,1,TA,28,1955.0,TA,6,BLQ,1955,377,8,1,1661,1996,80.0,MnPrv,165500
1372,PConc,1108,Gd,1,Ex,2,Gd,170,1998.0,TA,7,GLQ,1998,583,8,2,2097,1998,75.0,,274300
1373,PConc,2633,Ex,2,Ex,2,Ex,140,2001.0,Ex,10,GLQ,2001,804,8,3,2633,2002,,,466500
1374,PConc,1026,Gd,1,Ex,2,Gd,210,2005.0,Gd,7,Unf,2005,936,9,3,1958,2005,85.0,,250000
1375,PConc,1571,Gd,1,Ex,2,Gd,36,2007.0,Gd,8,Unf,2007,722,7,3,1571,2007,89.0,,239000
1376,BrkTil,790,TA,0,TA,1,Gd,141,1925.0,TA,6,Rec,1930,160,4,1,790,1950,52.0,,91000
1377,CBlock,984,TA,0,Ex,2,TA,68,1977.0,TA,5,LwQ,1941,660,6,2,1604,1960,60.0,,117000
1378,CBlock,483,TA,0,TA,1,TA,0,1973.0,TA,6,BLQ,1973,264,5,1,987,1973,21.0,,83000
1379,PConc,754,Gd,0,Gd,2,Gd,0,2007.0,TA,5,Unf,2006,400,7,2,1394,2007,73.0,,167500
1380,BrkTil,864,TA,0,TA,1,TA,0,1938.0,TA,3,Rec,1914,200,5,1,864,1950,45.0,,58500
1381,CBlock,2117,TA,2,Ex,2,TA,42,1970.0,TA,6,BLQ,1970,550,7,2,2117,1970,,,237500
1382,BrkTil,998,Gd,0,Ex,1,Fa,0,1989.0,TA,7,Unf,1920,576,8,2,1762,1950,60.0,,157000
1383,BrkTil,1416,Gd,0,Ex,2,TA,0,2007.0,TA,5,Unf,1918,576,7,2,1416,2007,,,112000
1384,BrkTil,698,TA,0,TA,1,TA,0,1939.0,TA,6,Rec,1939,280,6,1,1258,1950,60.0,MnPrv,105000
1385,BrkTil,796,Gd,0,Gd,1,TA,96,1922.0,TA,4,BLQ,1922,240,7,1,1154,2007,40.0,MnPrv,125500
1386,CBlock,1392,Gd,2,TA,3,Gd,112,1978.0,TA,7,BLQ,1978,564,12,2,2784,1978,80.0,MnPrv,250000
1387,BrkTil,1664,Gd,1,TA,2,TA,15,1916.0,TA,6,Rec,1916,216,10,1,2526,1950,60.0,GdWo,136000
1388,PConc,1746,Ex,2,Ex,2,Ex,39,2006.0,Ex,9,GLQ,2006,758,7,3,1746,2007,42.0,,377500
1389,BrkTil,869,TA,1,Ex,1,TA,0,2003.0,TA,6,ALQ,1941,440,6,2,1218,1950,60.0,,131000
1390,PConc,1525,Gd,0,Ex,2,Gd,36,2000.0,Gd,7,GLQ,2000,541,6,2,1525,2000,70.0,,235000
1391,CBlock,1584,TA,0,TA,2,TA,152,1967.0,TA,5,Unf,1967,792,8,3,1584,1967,65.0,,124000
1392,CBlock,900,TA,1,TA,1,TA,144,1967.0,TA,5,ALQ,1967,288,6,1,900,1967,68.0,MnWw,123000
1393,BrkTil,1221,TA,1,Ex,2,Fa,25,2003.0,TA,6,Unf,1905,672,7,2,1912,2000,60.0,,163000
1394,PConc,1500,Gd,1,Ex,2,Gd,20,2006.0,Gd,7,GLQ,2006,648,6,3,1500,2006,53.0,,246578
1395,PConc,1133,Gd,1,Ex,2,Gd,39,2005.0,Gd,8,Unf,2005,642,9,3,2482,2006,88.0,,281213
1396,CBlock,1687,TA,2,TA,1,TA,0,1966.0,TA,5,BLQ,1948,572,7,2,1687,1950,,,160000
1397,BrkTil,939,TA,0,Ex,1,TA,0,1933.0,TA,5,Unf,1920,180,8,1,1513,2004,51.0,,137500
1398,CBlock,1136,TA,0,Gd,1,TA,0,1950.0,TA,5,Rec,1950,240,7,1,1904,1982,60.0,GdPrv,138000
1399,BrkTil,1160,Gd,1,Ex,2,TA,16,1925.0,TA,6,BLQ,1925,216,7,1,1608,1990,51.0,MnPrv,137450
1400,BrkTil,950,TA,1,TA,1,TA,0,1929.0,TA,6,Unf,1929,208,5,1,1158,1950,50.0,,120000
1401,PConc,864,TA,1,Ex,2,TA,75,2004.0,TA,6,GLQ,2004,398,8,2,1593,2004,62.0,,193000
1402,PConc,1294,Gd,1,Ex,2,Gd,55,2006.0,Gd,7,Unf,2006,662,6,2,1294,2006,64.0,,193879
1403,PConc,1464,Gd,0,Ex,2,Gd,160,2007.0,Gd,8,GLQ,2007,754,6,3,1464,2007,49.0,,282922
1404,PConc,694,TA,0,TA,1,TA,0,1998.0,TA,3,Unf,1915,936,6,3,1214,1950,60.0,MnPrv,105000
1405,PConc,1646,Gd,1,Ex,2,Ex,53,2004.0,Gd,8,GLQ,2004,482,5,2,1646,2005,44.0,,275000
1406,CBlock,768,TA,0,TA,1,Gd,0,1988.0,TA,5,GLQ,1972,396,5,2,768,2007,70.0,MnPrv,133000
1407,CBlock,833,TA,0,Ex,1,TA,0,,TA,5,ALQ,1985,0,5,0,833,1985,,MnPrv,112000
1408,CBlock,741,TA,0,Gd,1,Fa,0,1966.0,TA,4,Unf,1910,528,6,2,1363,1950,60.0,,125500
1409,CBlock,1236,TA,1,Gd,2,Gd,63,1986.0,TA,7,Unf,1986,542,7,2,2093,1991,46.0,MnPrv,215000
1410,PConc,944,Gd,0,Ex,2,Gd,45,2001.0,Gd,7,GLQ,2001,622,6,2,1840,2001,79.0,,230000
1411,CBlock,1112,TA,0,Ex,1,TA,0,1950.0,TA,6,BLQ,1950,271,6,1,1668,2005,80.0,MnPrv,140000
1412,Slab,1040,TA,0,Fa,2,,0,1956.0,TA,4,,1949,420,6,2,1040,1950,60.0,,90000
1413,PConc,1844,Gd,1,Ex,2,Gd,44,2005.0,Gd,8,GLQ,2005,620,7,2,1844,2006,88.0,,257000
1414,BrkTil,1053,Gd,1,Gd,1,TA,0,1922.0,TA,6,Unf,1923,370,8,2,1848,2000,64.0,,207000
1415,PConc,1569,Gd,1,Ex,2,Gd,20,2007.0,Gd,7,ALQ,2007,660,7,3,1569,2007,51.0,,175900
1416,PConc,1246,TA,0,Gd,2,TA,0,1971.0,TA,4,Unf,1885,560,11,2,2290,1950,60.0,,122500
1417,PConc,1310,Gd,1,Ex,2,Gd,126,1998.0,Gd,8,GLQ,1998,1069,7,3,2450,1998,,,340000
1418,CBlock,1144,TA,0,TA,1,TA,88,1962.0,TA,5,BLQ,1963,336,6,1,1144,1963,71.0,,124000
1419,CBlock,1844,Gd,1,Gd,2,TA,73,1969.0,Gd,6,Rec,1969,540,7,2,1844,1969,,,223000
1420,CBlock,708,TA,1,Gd,2,TA,169,1968.0,TA,6,ALQ,1968,776,7,2,1416,1968,90.0,,179900
1421,CBlock,1069,TA,1,TA,2,Gd,55,1977.0,TA,6,ALQ,1977,440,4,2,1069,1977,53.0,,127500
1422,PConc,848,Gd,0,Ex,1,Gd,0,2003.0,Gd,6,GLQ,2003,420,3,2,848,2003,37.0,,136500
1423,CBlock,1575,Gd,1,TA,2,Gd,236,1966.0,Gd,6,Unf,1966,432,8,2,2201,1966,,GdPrv,274970
1424,CBlock,1344,TA,1,TA,1,TA,28,1970.0,TA,5,ALQ,1958,484,6,1,1344,1983,,GdWo,144000
1425,CBlock,1252,Gd,0,Ex,1,TA,39,1960.0,Gd,6,Unf,1959,528,7,2,1252,1959,80.0,,142000
1426,PConc,1223,Gd,2,Ex,2,Gd,132,1994.0,Gd,7,GLQ,1994,525,5,2,2127,1994,81.0,,271000
1427,CBlock,1048,TA,1,TA,1,TA,0,1962.0,TA,5,BLQ,1945,288,6,1,1558,1950,60.0,,140000
1428,CBlock,804,Gd,2,TA,1,TA,0,1940.0,TA,5,BLQ,1940,240,4,1,804,1992,60.0,MnPrv,119000
1429,CBlock,1440,Gd,1,Ex,2,Gd,0,1981.0,Gd,6,BLQ,1981,467,7,2,1440,1981,,,182900
1430,PConc,734,TA,1,Ex,2,Gd,40,2005.0,Gd,5,Unf,2005,372,7,2,1838,2005,60.0,,192140
1431,CBlock,958,TA,0,TA,2,Gd,60,1976.0,TA,6,LwQ,1976,440,5,2,958,1976,,,143750
1432,BrkTil,968,TA,0,TA,2,TA,0,1928.0,TA,4,Unf,1927,216,5,1,968,2007,60.0,,64500
1433,PConc,962,TA,1,Ex,2,Gd,0,2000.0,TA,6,Unf,2000,451,8,2,1792,2000,93.0,,186500
1434,CBlock,1126,TA,1,Fa,2,TA,41,1977.0,TA,5,ALQ,1977,484,5,2,1126,1977,80.0,,160000
1435,CBlock,1537,Gd,1,TA,1,TA,36,1962.0,Gd,6,Unf,1962,462,7,2,1537,2005,80.0,GdPrv,174000
1436,PConc,864,TA,0,TA,1,TA,0,1974.0,TA,4,ALQ,1971,528,5,2,864,1971,60.0,GdWo,120500
1437,PConc,1932,Ex,1,Ex,2,Ex,66,2008.0,Ex,8,GLQ,2008,774,7,3,1932,2008,96.0,,394617
1438,CBlock,1236,TA,0,TA,1,TA,158,1957.0,TA,6,GLQ,1957,923,6,2,1236,1996,90.0,MnPrv,149700
1439,CBlock,1040,TA,1,TA,2,TA,88,1979.0,TA,7,GLQ,1979,550,6,2,1725,1979,80.0,,197000
1440,BrkTil,1423,TA,1,Fa,2,Ex,0,1993.0,TA,6,Unf,1922,672,11,2,2555,1994,79.0,,191000
1441,PConc,848,Gd,1,Ex,1,Gd,0,2004.0,Gd,6,GLQ,2004,420,3,2,848,2004,,,149300
1442,PConc,1026,Ex,1,Ex,2,Ex,52,2008.0,Ex,10,GLQ,2008,812,10,3,2007,2008,85.0,,310000
1443,BrkTil,952,Fa,1,Fa,1,TA,98,1916.0,TA,6,Unf,1916,192,4,1,952,1950,,,121000
1444,PConc,1422,Gd,0,Ex,2,Gd,60,2004.0,Gd,7,Unf,2004,626,7,2,1422,2004,63.0,,179600
1445,CBlock,913,TA,0,Gd,1,TA,0,1990.0,TA,6,LwQ,1966,240,6,1,913,1966,70.0,,129000
1446,CBlock,1188,TA,0,TA,1,TA,39,1962.0,TA,5,Rec,1962,312,6,1,1188,1962,,,157900
1447,PConc,1220,Gd,1,Ex,2,Gd,65,1995.0,Gd,8,GLQ,1995,556,8,2,2090,1996,80.0,,240000
1448,CBlock,796,TA,0,Gd,1,Fa,24,1950.0,TA,4,Unf,1910,384,6,1,1346,2000,70.0,GdWo,112000
1449,CBlock,630,Ex,0,Ex,1,Gd,0,,TA,5,GLQ,1970,0,3,0,630,1970,21.0,,92000
1450,CBlock,896,TA,0,TA,2,Gd,45,,TA,5,Unf,1974,0,8,0,1792,1974,60.0,,136000
1451,PConc,1578,Ex,1,Ex,2,Gd,36,2008.0,Gd,8,Unf,2008,840,7,3,1578,2009,78.0,,287090
1452,PConc,1072,TA,0,Gd,1,Gd,28,2005.0,TA,5,GLQ,2005,525,5,2,1072,2005,35.0,,145000
1453,PConc,1140,TA,0,Ex,1,Gd,56,,TA,5,Unf,2006,0,6,0,1140,2006,90.0,,84500
1454,PConc,1221,Gd,0,Ex,2,Gd,113,2004.0,Gd,7,GLQ,2004,400,6,2,1221,2005,62.0,,185000
1455,PConc,953,TA,1,Ex,2,Gd,40,1999.0,TA,6,Unf,1999,460,7,2,1647,2000,62.0,,175000
1456,CBlock,2073,TA,2,TA,2,Gd,0,1978.0,TA,6,ALQ,1978,500,7,2,2073,1988,85.0,MnPrv,210000
1457,Stone,1188,Gd,2,Ex,2,TA,60,1941.0,Ex,7,GLQ,1941,252,9,1,2340,2006,66.0,GdPrv,266500
1458,CBlock,1078,Gd,0,Gd,1,TA,0,1950.0,TA,5,GLQ,1950,240,5,1,1078,1996,68.0,,142125
1459,CBlock,1256,TA,0,Gd,1,TA,68,1965.0,Gd,5,BLQ,1965,276,6,1,1256,1965,75.0,,147500
